TimeStamp_raw,TimeStamp,Speed,StateOfChargeBMS,StateOfHealth,BatteryCurrent,BatteryDCVoltage,BatteryTemperature1,BatteryMaxTemperature,BatteryMinTemperature,Latitude,Longitude,AccelerationX,AccelerationY,AccelerationZ,TirePressureFrontLeft,TirePressureFrontRight,TirePressureBackLeft,TirePressureBackRight,IndoorTemperature,OutdoorTemperature,CEC_CumulativeEnergyCharged,CED_CumulativeEnergyDischarged,Charging,DistanceTrip
2022-05-24 05:37:55+00:00,2022-05-24 05:37:55,10.329,91.0,100.0,12.8,773.1,14.0,15.0,14.0,56.1009872,10.208352,-0.716836734693878,0.73469387755102,9.97704081632653,37.4,37.2,37.2,37.4,19.0,12.5,30233.6,30080.0,0,4899.6
2022-05-24 05:38:00+00:00,2022-05-24 05:38:00,4.7254,91.0,100.0,-20.5,778.5,14.0,15.0,14.0,56.101337,10.2081966,-1.93622448979592,0.73469387755102,9.98979591836735,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4942.6
2022-05-24 05:38:05+00:00,2022-05-24 05:38:05,0.9254,91.0,100.0,2.6,775.4,14.0,15.0,14.0,56.1014352,10.2081548,-0.714285714285714,0.653061224489796,10.0331632653061,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4961.6
2022-05-24 05:38:10+00:00,2022-05-24 05:38:10,0.0506,91.0,100.0,1.1,775.6,14.0,15.0,14.0,56.1014524,10.208148,-0.540816326530612,0.625,10.030612244898,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4967.2
2022-05-24 05:38:15+00:00,2022-05-24 05:38:15,0.002,91.0,100.0,1.2,775.7,14.0,15.0,14.0,56.101451,10.20814675,-0.4925,0.625,10.0275,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4968.75
2022-05-24 05:38:20+00:00,2022-05-24 05:38:20,0.001,91.0,100.0,1.1,775.7,14.0,15.0,14.0,56.101449,10.2081446,-0.489795918367347,0.625,10.0204081632653,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4969.0
2022-05-24 05:38:25+00:00,2022-05-24 05:38:25,0.0006,91.0,100.0,1.2,775.8,14.0,15.0,14.0,56.1014466,10.2081416,-0.489795918367347,0.627551020408163,10.0331632653061,37.4,37.2,37.8,37.4,19.0,12.5,30233.6,30080.0,0,4969.6
2022-05-24 05:38:30+00:00,2022-05-24 05:38:30,0.0004,91.0,100.0,1.1,775.8,14.0,15.0,14.0,56.1014448,10.20814,-0.477040816326531,0.627551020408163,10.0255102040816,37.4,37.2,37.8,37.4,,,30259.2,30080.0,0,4970.0
2022-05-24 05:38:35+00:00,2022-05-24 05:38:35,0.00075,91.0,100.0,1.2,775.8,14.0,15.0,14.0,56.10144375,10.20813825,-0.466836734693878,0.625,10.0255102040816,37.4,37.2,37.8,37.4,19.0,12.5,30259.2,30080.0,0,4970.5
2022-05-24 05:38:40+00:00,2022-05-24 05:38:40,0.0004,91.0,100.0,1.2,775.9,14.0,15.0,14.0,56.101443,10.2081384,-0.4775,0.6275,10.03,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,4971.0
2022-05-24 05:38:45+00:00,2022-05-24 05:38:45,0.001,91.0,100.0,1.2,775.9,14.0,15.0,14.0,56.1014444,10.2081398,-0.479591836734694,0.625,10.0255102040816,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,4971.0
2022-05-24 05:38:50+00:00,2022-05-24 05:38:50,0.0016,91.0,100.0,0.5,776.0,14.0,15.0,14.0,56.1014452,10.2081414,-0.479591836734694,0.625,10.030612244898,37.4,37.2,37.8,37.4,,,30259.2,30080.0,0,4971.2
2022-05-24 05:38:55+00:00,2022-05-24 05:38:55,3.1884,91.0,100.0,13.7,774.3,14.0,15.0,14.0,56.1014936,10.2081226,0.772959183673469,0.586734693877551,10.0586734693878,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,4974.8
2022-05-24 05:39:00+00:00,2022-05-24 05:39:00,7.5288,91.0,100.0,20.3,773.0,14.0,15.0,14.0,56.101739,10.2080112,0.0535714285714286,0.693877551020408,10.0535714285714,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,4997.6
2022-05-24 05:39:05+00:00,2022-05-24 05:39:05,8.55975,91.0,100.0,-2.2,776.2,14.0,15.0,14.0,56.10207875,10.20784875,-0.4125,0.82,10.0225,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,5035.0
2022-05-24 05:39:10+00:00,2022-05-24 05:39:10,10.154,91.0,100.0,0.0,775.8,14.0,15.0,14.0,56.1024936,10.2076104,-0.321428571428571,0.553571428571429,9.94132653061224,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,5084.2
2022-05-24 05:39:15+00:00,2022-05-24 05:39:15,10.8178,91.0,100.0,-9.7,777.2,14.0,15.0,14.0,56.1029526,10.2073796,-0.834183673469388,0.60969387755102,9.9515306122449,37.4,37.2,37.8,37.4,19.5,12.5,30259.2,30080.0,0,5138.0
2022-05-24 05:39:20+00:00,2022-05-24 05:39:20,10.3028,91.0,100.0,-4.3,776.9,14.0,15.0,14.0,56.1034118,10.207188,-0.872448979591837,0.464285714285714,9.98469387755102,37.4,37.2,37.8,37.4,19.0,12.5,30259.2,30105.6,0,5191.0
2022-05-24 05:39:25+00:00,2022-05-24 05:39:25,10.7485,91.0,100.0,3.5,775.9,14.0,15.0,14.0,56.10384775,10.2070645,-0.540816326530612,0.408163265306122,9.98724489795918,37.4,37.2,37.8,37.4,19.0,12.5,30259.2,30105.6,0,5240.75
2022-05-24 05:39:30+00:00,2022-05-24 05:39:30,11.886,91.0,100.0,-9.4,777.6,14.0,15.0,14.0,56.10435775,10.20700775,-0.67,0.385,9.9975,37.4,37.2,37.4,37.4,19.0,12.5,30259.2,30105.6,0,5298.0
2022-05-24 05:39:35+00:00,2022-05-24 05:39:35,11.9348,91.0,100.0,-14.0,778.4,14.0,15.0,14.0,56.1049294,10.2070542,-1.07142857142857,0.39030612244898,10.0229591836735,37.4,37.2,37.4,37.4,,,30259.2,30105.6,0,5360.8
2022-05-24 05:39:40+00:00,2022-05-24 05:39:40,10.6444,91.0,100.0,-12.3,778.6,14.0,15.0,14.0,56.1054302,10.207174,-0.964285714285714,0.591836734693878,9.9515306122449,37.4,37.2,37.4,37.4,,,30259.2,30105.6,0,5416.6
2022-05-24 05:39:45+00:00,2022-05-24 05:39:45,8.7138,91.0,100.0,-21.3,780.0,14.0,15.0,14.0,56.105872,10.2073042,-1.58673469387755,0.60969387755102,9.97704081632653,37.4,37.2,37.4,37.4,18.5,12.5,30259.2,30105.6,0,5466.4
2022-05-24 05:39:50+00:00,2022-05-24 05:39:50,5.2044,91.0,100.0,-8.0,778.5,14.0,15.0,14.0,56.1061716,10.207399,-0.989795918367347,0.558673469387755,10.0790816326531,37.4,37.2,37.4,37.4,18.5,12.5,30259.2,30105.6,0,5502.8
2022-05-24 05:40:00+00:00,2022-05-24 05:40:00,1.0364,91.0,100.0,-1.3,777.4,14.0,15.0,14.0,56.1064914,10.2075014,-1.11224489795918,0.721938775510204,10.030612244898,37.4,37.2,37.2,37.4,18.0,12.5,30259.2,30105.6,0,5545.6
2022-05-24 05:40:05+00:00,2022-05-24 05:40:05,1.3,91.0,100.0,2.1,776.8,14.0,15.0,14.0,56.106518,10.20750875,0.142857142857143,0.683673469387755,10.0382653061224,37.4,37.2,37.2,37.4,18.0,12.5,30259.2,30105.6,0,5551.5
2022-05-24 05:40:10+00:00,2022-05-24 05:40:10,6.5496,91.0,100.0,20.0,774.0,14.0,15.0,14.0,56.1066798,10.2075606,0.579081632653061,0.696428571428571,10.030612244898,37.4,37.2,37.2,37.4,18.0,12.5,30259.2,30105.6,0,5565.0
2022-05-24 05:40:15+00:00,2022-05-24 05:40:15,10.9612,91.0,100.0,27.4,772.5,14.0,15.0,14.0,56.1070766,10.2076936,0.10969387755102,0.727040816326531,9.99234693877551,37.4,37.2,37.2,37.4,18.0,12.5,30259.2,30105.6,0,5607.0
2022-05-24 05:40:20+00:00,2022-05-24 05:40:20,12.0992,91.0,100.0,9.8,775.1,14.0,15.0,14.0,56.1076016,10.2078582,-0.19,0.8725,10.0775,37.4,37.2,37.4,37.4,,,30284.8,30105.6,0,5666.6
2022-05-24 05:40:25+00:00,2022-05-24 05:40:25,13.0646,91.0,100.0,16.0,773.9,14.0,15.0,14.0,56.1081722,10.2080124,-0.428571428571429,0.716836734693878,10.0382653061224,37.4,37.4,37.4,37.8,18.0,12.5,30284.8,30105.6,0,5731.6
2022-05-24 05:40:30+00:00,2022-05-24 05:40:30,12.3698,91.0,100.0,4.7,775.7,14.0,15.0,14.0,56.1087376,10.2081772,-0.426020408163265,0.635204081632653,10.0331632653061,37.4,37.4,37.4,37.8,18.0,12.5,30284.8,30105.6,0,5795.4
2022-05-24 05:40:35+00:00,2022-05-24 05:40:35,10.8668,91.0,100.0,-11.0,778.0,14.0,15.0,14.0,56.1092608,10.208352,-0.900510204081633,0.780612244897959,10.0357142857143,37.4,37.4,37.4,37.8,18.0,12.5,30284.8,30105.6,0,5854.2
2022-05-24 05:40:40+00:00,2022-05-24 05:40:40,7.1418,91.0,100.0,-14.5,778.8,14.0,15.0,14.0,56.109672,10.2084866,-1.67602040816327,0.780612244897959,10.0331632653061,37.4,37.4,37.4,37.8,18.0,12.5,30284.8,30131.2,0,5901.2
2022-05-24 05:40:45+00:00,2022-05-24 05:40:45,0.8476,91.0,100.0,0.8,776.9,14.0,15.0,14.0,56.109841,10.2085332,-1.0075,0.7775,10.0,37.4,37.4,37.4,37.4,18.0,12.5,30284.8,30131.2,0,5926.6
2022-05-24 05:40:50+00:00,2022-05-24 05:40:50,0.089,91.0,100.0,1.4,776.7,14.0,15.0,14.0,56.1098614,10.208528,-0.428571428571429,0.75,10.0229591836735,37.4,37.4,37.4,37.4,,,30284.8,30131.2,0,5933.2
2022-05-24 05:40:55+00:00,2022-05-24 05:40:55,1.457,91.0,100.0,10.6,775.4,14.0,15.0,14.0,56.1098862,10.208529,1.02040816326531,0.676020408163265,10.0994897959184,37.4,37.4,37.4,37.4,,,30284.8,30131.2,0,5936.0
2022-05-24 05:41:00+00:00,2022-05-24 05:41:00,8.9646,91.0,100.0,35.4,771.4,14.0,15.0,14.0,56.110126,10.2086046,0.772959183673469,0.614795918367347,10.0076530612245,37.4,37.4,37.4,37.4,,,30284.8,30131.2,0,5957.2
2022-05-24 05:41:05+00:00,2022-05-24 05:41:05,13.2386,91.0,100.0,26.4,772.1,14.0,15.0,14.0,56.1106446,10.2087594,-0.0408163265306122,0.686224489795918,10.0127551020408,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6015.8
2022-05-24 05:41:10+00:00,2022-05-24 05:41:10,12.3884,91.0,100.0,-14.6,778.1,14.0,15.0,14.0,56.1112448,10.2089422,-1.88010204081633,0.739795918367347,9.92602040816327,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6084.4
2022-05-24 05:41:15+00:00,2022-05-24 05:41:15,4.44025,91.0,100.0,-3.1,777.4,14.0,15.0,14.0,56.11159675,10.2090515,-1.5175,0.625,9.9575,,,,,,,30310.4,30131.2,0,6129.5
2022-05-24 05:41:20+00:00,2022-05-24 05:41:20,6.7832,91.0,100.0,19.3,773.9,14.0,15.0,14.0,56.1118206,10.20912,-0.0510204081632653,0.487244897959184,10.0127551020408,37.4,37.4,37.4,37.4,18.0,12.5,30310.4,30131.2,0,6158.8
2022-05-24 05:41:25+00:00,2022-05-24 05:41:25,7.347,91.0,100.0,-3.6,777.1,14.0,15.0,14.0,56.1121596,10.209185,-0.89030612244898,0.533163265306122,10.0408163265306,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6192.8
2022-05-24 05:41:30+00:00,2022-05-24 05:41:30,6.3802,91.0,100.0,-6.1,777.6,14.0,15.0,14.0,56.1124846,10.2091606,-1.08163265306122,0.377551020408163,10.0280612244898,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6226.4
2022-05-24 05:41:35+00:00,2022-05-24 05:41:35,4.893,91.0,100.0,-4.0,777.5,14.0,15.0,14.0,56.1127354,10.20912,-0.948979591836735,0.392857142857143,10.0229591836735,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6255.6
2022-05-24 05:41:40+00:00,2022-05-24 05:41:40,4.874,91.0,100.0,-1.6,777.1,14.0,15.0,14.0,56.11295025,10.209056,-0.63,0.37,10.0225,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6282.0
2022-05-24 05:41:45+00:00,2022-05-24 05:41:45,6.4308,91.0,100.0,4.3,776.2,14.0,15.0,14.0,56.1131926,10.2089498,-0.326530612244898,0.349489795918367,10.0459183673469,37.4,37.4,37.4,37.4,,,30310.4,30131.2,0,6310.2
2022-05-24 05:41:50+00:00,2022-05-24 05:41:50,5.563,91.0,100.0,-13.9,778.9,14.0,15.0,14.0,56.1134746,10.2087924,-1.44642857142857,0.482142857142857,9.98724489795918,37.4,37.4,37.4,37.4,18.0,12.5,30310.4,30131.2,0,6342.8
2022-05-24 05:41:55+00:00,2022-05-24 05:41:55,6.8408,91.0,100.0,17.8,774.3,14.0,15.0,14.0,56.1137104,10.208625,-0.0688775510204082,0.451530612244898,10.0612244897959,37.4,37.4,37.4,37.4,,,30310.4,30156.8,0,6371.6
2022-05-24 05:42:00+00:00,2022-05-24 05:42:00,9.2618,91.0,100.0,17.2,774.4,14.0,15.0,14.0,56.114038,10.2083302,-0.354591836734694,0.551020408163265,10.0408163265306,37.4,37.4,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6410.2
2022-05-24 05:42:05+00:00,2022-05-24 05:42:05,8.7344,91.0,100.0,-13.3,778.5,14.0,15.0,14.0,56.1144116,10.2079752,-1.53,0.7475,9.98,37.4,37.4,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6457.4
2022-05-24 05:42:10+00:00,2022-05-24 05:42:10,3.9656,91.0,100.0,-14.1,779.2,14.0,15.0,14.0,56.1146622,10.2077386,-1.71683673469388,0.88265306122449,9.97448979591837,37.4,37.2,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6492.6
2022-05-24 05:42:15+00:00,2022-05-24 05:42:15,1.7352,91.0,100.0,1.8,776.9,14.0,15.0,14.0,56.1147592,10.2076502,-0.977040816326531,0.76530612244898,10.0178571428571,37.4,37.2,37.4,37.4,,,30310.4,30156.8,0,6510.4
2022-05-24 05:42:20+00:00,2022-05-24 05:42:20,0.0345,91.0,100.0,1.6,776.4,14.0,15.0,14.0,56.1147875,10.20761675,-0.926020408163265,0.752551020408163,10.0178571428571,37.4,37.2,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6518.5
2022-05-24 05:42:25+00:00,2022-05-24 05:42:25,1.8316,91.0,100.0,4.7,775.3,14.0,15.0,14.0,56.114801,10.2075966,0.25765306122449,0.704081632653061,10.0484693877551,37.4,37.2,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6521.4
2022-05-24 05:42:30+00:00,2022-05-24 05:42:30,5.32633333333333,91.0,100.0,-2.4,776.0,14.0,15.0,14.0,56.1149633333333,10.2074703333333,-0.4275,0.5375,10.0825,37.4,37.2,37.4,37.4,,,30310.4,30156.8,0,6537.0
2022-05-24 05:42:35+00:00,2022-05-24 05:42:35,7.1926,91.0,100.0,6.6,774.7,14.0,15.0,14.0,56.1152274,10.2073456,-0.153061224489796,0.400510204081633,10.1352040816327,37.4,37.2,37.4,37.4,18.0,12.5,30310.4,30156.8,0,6566.0
2022-05-24 05:42:40+00:00,2022-05-24 05:42:40,9.4372,91.0,100.0,-5.3,776.5,14.0,15.0,14.0,56.1156052,10.2072946,-0.459183673469388,0.716836734693878,10.0331632653061,37.4,37.2,37.4,37.4,18.0,12.5,30336.0,30156.8,0,6607.0
2022-05-24 05:42:45+00:00,2022-05-24 05:42:45,5.8088,91.0,100.0,-10.1,779.5,14.0,15.0,14.0,56.116001,10.2072794,-2.88265306122449,0.826530612244898,9.78571428571429,37.4,37.2,37.4,37.4,18.0,12.5,30336.0,30156.8,0,6652.2
2022-05-24 05:42:50+00:00,2022-05-24 05:42:50,0.19225,91.0,100.0,1.7,776.6,14.0,15.0,14.0,56.116089,10.207271,-0.964285714285714,0.760204081632653,10.0076530612245,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6671.75
2022-05-24 05:42:55+00:00,2022-05-24 05:42:55,0.005,91.0,100.0,1.6,776.5,14.0,15.0,14.0,56.1160926,10.2072706,-0.78,0.75,10.0,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6676.6
2022-05-24 05:43:00+00:00,2022-05-24 05:43:00,0.0018,91.0,100.0,1.6,776.5,14.0,15.0,14.0,56.1160932,10.2072614,-0.780612244897959,0.75,10.0,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6678.6
2022-05-24 05:43:05+00:00,2022-05-24 05:43:05,0.001,91.0,100.0,1.6,776.6,14.0,15.0,14.0,56.116096,10.207254,-0.760204081632653,0.75,10.0025510204082,37.4,37.2,37.4,37.8,,,30336.0,30156.8,0,6679.8
2022-05-24 05:43:10+00:00,2022-05-24 05:43:10,0.0008,91.0,100.0,1.6,776.5,14.0,15.0,14.0,56.1161006,10.207249,-0.778061224489796,0.75,10.0025510204082,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6680.2
2022-05-24 05:43:15+00:00,2022-05-24 05:43:15,1.4258,91.0,100.0,2.2,776.4,14.0,15.0,14.0,56.1161168,10.2072438,0.232142857142857,0.729591836734694,10.0637755102041,37.4,37.2,37.4,37.8,,,30336.0,30156.8,0,6681.8
2022-05-24 05:43:20+00:00,2022-05-24 05:43:20,7.8856,91.0,100.0,26.9,772.6,14.0,15.0,14.0,56.1163242,10.207232,0.7475,0.6,10.035,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6701.4
2022-05-24 05:43:25+00:00,2022-05-24 05:43:25,12.8816,91.0,100.0,35.5,770.8,14.0,15.0,14.0,56.1167992,10.2072216,0.487244897959184,0.602040816326531,10.0892857142857,37.4,37.2,37.4,37.8,18.0,12.5,30336.0,30156.8,0,6755.0
2022-05-24 05:43:30+00:00,2022-05-24 05:43:30,15.8158,91.0,100.0,25.8,771.7,14.0,15.0,14.0,56.1174518,10.2072082,0.104591836734694,0.614795918367347,10.1428571428571,37.4,37.2,37.4,37.8,18.0,12.5,30361.6,30156.8,0,6830.0
2022-05-24 05:43:35+00:00,2022-05-24 05:43:35,16.7446,91.0,100.0,25.8,771.5,14.0,15.0,14.0,56.1181922,10.207202,0.0612244897959184,0.706632653061224,10.1147959183673,37.4,37.2,37.2,37.8,,,30361.6,30156.8,0,6912.0
2022-05-24 05:43:40+00:00,2022-05-24 05:43:40,16.89675,91.0,100.0,30.1,770.4,14.0,15.0,14.0,56.1189575,10.20719625,-0.130102040816327,0.655612244897959,10.0,37.4,37.2,37.2,37.8,,,30387.2,30156.8,0,6995.5
2022-05-24 05:43:45+00:00,2022-05-24 05:43:45,15.8274,91.0,100.0,14.3,773.0,14.0,15.0,14.0,56.1196992,10.2071914,-0.34,0.6125,10.0,37.4,37.2,37.2,37.8,,,30387.2,30156.8,0,7075.8
2022-05-24 05:43:50+00:00,2022-05-24 05:43:50,15.9556,91.0,100.0,14.0,772.9,14.0,15.0,14.0,56.1204174,10.2072062,-0.214285714285714,0.551020408163265,10.094387755102,37.4,37.2,37.2,37.4,18.5,12.5,30387.2,30156.8,0,7155.0
2022-05-24 05:43:55+00:00,2022-05-24 05:43:55,16.344,90.5,100.0,20.5,772.0,14.0,15.0,14.0,56.1211805,10.20728075,-0.13265306122449,0.553571428571429,10.1505102040816,37.4,37.2,37.2,37.4,,,30387.2,30156.8,0,7240.0
2022-05-24 05:44:00+00:00,2022-05-24 05:44:00,17.12,90.5,100.0,19.8,771.8,14.0,15.0,14.0,56.1218912,10.2074102,-0.11734693877551,0.497448979591837,10.0204081632653,37.4,37.2,37.2,37.4,,,30387.2,30156.8,0,7320.8
2022-05-24 05:44:05+00:00,2022-05-24 05:44:05,16.9882,90.5,100.0,-13.3,776.3,14.0,15.0,14.0,56.1226508,10.2076222,-0.637755102040816,0.39030612244898,10.0127551020408,37.4,37.2,37.2,37.4,,,30412.8,30156.8,0,7407.6
2022-05-24 05:44:10+00:00,2022-05-24 05:44:10,15.3594,90.5,100.0,-16.4,777.4,14.0,15.0,14.0,56.1233534,10.2079002,-0.9275,0.44,9.8875,37.4,37.2,37.2,37.4,,,30412.8,30156.8,0,7487.8
2022-05-24 05:44:15+00:00,2022-05-24 05:44:15,14.051,90.5,100.0,-15.2,777.7,14.0,15.0,14.0,56.1239874,10.208228,-1.0,0.591836734693878,9.98979591836735,37.4,37.2,37.2,37.4,,,30412.8,30156.8,0,7560.0
2022-05-24 05:44:20+00:00,2022-05-24 05:44:20,13.4046,91.0,100.0,-10.3,777.6,14.0,15.0,14.0,56.1245882,10.2085756,-0.892857142857143,0.862244897959184,10.0510204081633,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,7627.8
2022-05-24 05:44:25+00:00,2022-05-24 05:44:25,13.54375,91.0,100.0,-1.5,776.4,14.0,15.0,14.0,56.12516975,10.20890375,-0.663265306122449,0.51530612244898,9.97959183673469,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,7694.75
2022-05-24 05:44:30+00:00,2022-05-24 05:44:30,14.798,91.0,100.0,19.1,773.6,14.0,15.0,14.0,56.1257678,10.2093106,-0.285714285714286,0.50765306122449,9.98214285714286,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,7766.0
2022-05-24 05:44:35+00:00,2022-05-24 05:44:35,17.008,90.5,100.0,-1.4,775.9,14.0,15.0,14.0,56.1264254,10.2098608,-0.63,0.6025,9.94,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,7847.8
2022-05-24 05:44:40+00:00,2022-05-24 05:44:40,15.9152,91.0,100.0,-42.0,781.8,14.0,15.0,14.0,56.1271028,10.2104646,-1.5280612244898,0.681122448979592,10.0612244897959,37.4,37.4,37.2,37.4,18.5,12.5,30412.8,30182.4,0,7931.6
2022-05-24 05:44:45+00:00,2022-05-24 05:44:45,14.3202,91.0,100.0,-18.5,779.4,14.0,15.0,14.0,56.1277004,10.2110104,-0.969387755102041,0.678571428571429,10.0331632653061,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,8005.6
2022-05-24 05:44:50+00:00,2022-05-24 05:44:50,15.6268,91.0,100.0,3.5,776.2,14.0,15.0,14.0,56.1282942,10.2115486,-0.579081632653061,0.693877551020408,10.0841836734694,37.4,37.4,37.2,37.4,,,30412.8,30182.4,0,8080.2
2022-05-24 05:45:00+00:00,2022-05-24 05:45:00,14.33825,91.0,100.0,-22.1,780.2,14.0,15.0,14.0,56.12951175,10.21267675,-1.395,0.495,10.06,37.4,37.4,37.2,37.4,,,30412.8,30208.0,0,8231.75
2022-05-24 05:45:05+00:00,2022-05-24 05:45:05,12.8042,91.0,100.0,10.7,776.2,14.0,15.0,14.0,56.1300798,10.2130878,-0.326530612244898,2.44897959183673,10.0688775510204,37.4,37.4,37.2,37.4,,,30412.8,30208.0,0,8301.2
2022-05-24 05:45:10+00:00,2022-05-24 05:45:10,14.7268,91.0,100.0,19.8,774.1,14.0,15.0,14.0,56.130689,10.2129884,-0.147959183673469,1.2015306122449,10.1122448979592,37.4,37.4,37.2,37.4,,,30412.8,30208.0,0,8371.2
2022-05-24 05:45:15+00:00,2022-05-24 05:45:15,15.323,91.0,100.0,15.3,774.4,14.0,15.0,14.0,56.1313364,10.2126754,-0.25,1.4719387755102,10.0280612244898,37.4,37.4,37.2,37.4,,,30412.8,30208.0,0,8446.8
